"month","item","definition","uni_lemma","learned","value"
16,14,"gås","goose",0,38
16,15,"løve","lion",0,32
16,16,"and","duck",0,28
16,18,"mus","mouse",0,30
16,20,"hest","horse",0,38
16,25,"bjørn","bear",0,40
16,27,"pingvin","penguin",0,32
16,29,"hund","dog",0,25
16,31,"egern","squirrel",0,36
16,33,"skildpadde","turtle",0,37
16,34,"elefant","elephant",0,32
16,36,"sommerfugl","butterfly",0,27
16,39,"tiger","tiger",0,35
16,41,"kat","cat",0,24
16,42,"ugle","owl",0,26
16,43,"frø","frog",0,28
16,47,"ko","cow",0,38
16,49,"får","sheep",0,31
16,51,"æsel","donkey",0,28
16,52,"giraf","giraffe",0,33
16,54,"gris","pig",0,31
16,55,"lam","lamb",0,36
16,57,"flyvemaskine","airplane",0,34
16,58,"motorcykel","motorcycle",0,17
16,59,"bil","car",0,24
16,60,"helikopter","helicopter",0,19
16,64,"tog","train",0,19
16,65,"bus","bus",0,26
16,67,"traktor","tractor",0,37
16,69,"lastbil","truck",0,20
16,70,"ballon","balloon",0,42
16,76,"bog","book",0,1
16,79,"bold","ball",0,24
16,82,"dukke","doll",0,9
16,94,"banan","banana",0,32
16,103,"brød","bread",0,28
16,119,"ost","cheese",0,28
16,146,"rosiner","raisin",0,27
16,147,"æble","apple",0,18
16,151,"kage(r)","cake",0,10
16,153,"ærter","peas",0,28
16,159,"bluse","shirt",0,18
16,160,"jakke","jacket",0,18
16,162,"bukser","pants",0,33
16,164,"støvler","boots",0,24
16,171,"frakke","coat",0,21
16,175,"nattøj","pajamas",0,15
16,177,"halskæde","necklace",0,8
16,179,"trøje","sweater",0,16
16,215,"klokke","clock",0,12
16,216,"saks","scissors",0,25
16,218,"kop","cup",0,29
16,221,"kost","broom",0,23
16,222,"ske","spoon",0,25
16,228,"skål","bowl",0,29
16,230,"krus","cup",0,29
16,236,"lampe","lamp",0,10
16,238,"flaske","bottle",0,17
16,241,"gaffel","fork",0,22
16,243,"tallerken","plate",0,35
16,249,"telefon","telephone",0,20
16,250,"hammer","hammer",0,25
16,255,"tæppe","carpet",0,25
16,257,"pude","pillow",0,17
16,262,"kasse","box",0,36
16,263,"radio","radio",0,4
16,267,"badekar","bathtub",0,30
16,273,"bord","table",0,39
16,274,"ovn","oven",0,22
