"age","item","definition","uni_lemma","learned","value"
"23",216,"čekić","hammer",0,27
"23",217,"češalj","comb (object)",0,37
"23",218,"četka","brush (object)",0,21
"23",223,"jastuk","pillow",0,16
"23",231,"kutija","box",0,34
"23",237,"metla","broom",1,26
"23",241,"nož","knife",1,21
"23",243,"radio","radio",0,3
"23",252,"šalica","cup",0,27
"23",253,"škare","scissors",1,22
"23",254,"tanjur","plate",0,32
"23",257,"vilica","fork",0,19
"23",264,"garaža","garage",0,22
"23",268,"kauč","couch",0,42
"23",287,"štednjak","stove",1,18
"23",298,"kamen","rock (object)",0,11
"23",301,"lopata","shovel",0,15
"24",19,"koza","goat",1,30
"24",24,"leptir","butterfly",1,26
"24",25,"lisica","fox",1,36
"24",27,"magarac","donkey",0,30
"24",33,"ovca","sheep",1,31
"24",37,"pijetao","rooster",0,35
"24",44,"slon","elephant",1,34
"24",45,"sova","owl",0,27
"24",47,"tigar","tiger",0,37
"24",48,"vjeverica","squirrel",0,38
"24",57,"autobus","bus",1,25
"24",74,"igračka","toy (object)",0,4
"24",78,"lopatica","shovel",0,15
"24",97,"grašak","peas",0,31
"24",120,"krumpir","potato",1,19
"24",150,"špinat","spinach",0,15
"24",158,"čizme","boots",1,20
"24",161,"haljina","dress (object)",0,16
"24",166,"kaput","coat",0,18
"24",173,"pidžama","pajamas",1,14
"24",176,"rukavice","gloves",1,8
"24",216,"čekić","hammer",0,27
"24",217,"češalj","comb (object)",1,37
"24",218,"četka","brush (object)",0,21
"24",223,"jastuk","pillow",1,16
"24",231,"kutija","box",0,34
"24",243,"radio","radio",1,3
"24",252,"šalica","cup",1,27
"24",254,"tanjur","plate",1,32
"24",257,"vilica","fork",1,19
"24",264,"garaža","garage",0,22
"24",268,"kauč","couch",0,42
"24",298,"kamen","rock (object)",1,11
"24",301,"lopata","shovel",0,15
"25",27,"magarac","donkey",0,30
"25",37,"pijetao","rooster",0,35
"25",45,"sova","owl",0,27
"25",47,"tigar","tiger",0,37
"25",48,"vjeverica","squirrel",0,38
"25",74,"igračka","toy (object)",1,4
"25",78,"lopatica","shovel",0,15
"25",97,"grašak","peas",0,31
"25",150,"špinat","spinach",0,15
"25",161,"haljina","dress (object)",1,16
"25",166,"kaput","coat",0,18
"25",216,"čekić","hammer",1,27
"25",218,"četka","brush (object)",0,21
"25",231,"kutija","box",1,34
"25",264,"garaža","garage",0,22
"25",268,"kauč","couch",0,42
"25",301,"lopata","shovel",0,15
"26",27,"magarac","donkey",0,30
"26",37,"pijetao","rooster",0,35
"26",45,"sova","owl",0,27
"26",47,"tigar","tiger",0,37
"26",48,"vjeverica","squirrel",0,38
"26",78,"lopatica","shovel",0,15
"26",97,"grašak","peas",0,31
"26",150,"špinat","spinach",0,15
"26",166,"kaput","coat",0,18
"26",218,"četka","brush (object)",0,21
"26",264,"garaža","garage",0,22
"26",268,"kauč","couch",0,42
"26",301,"lopata","shovel",0,15
"27",27,"magarac","donkey",1,30
"27",37,"pijetao","rooster",1,35
"27",45,"sova","owl",0,27
"27",47,"tigar","tiger",0,37
"27",48,"vjeverica","squirrel",1,38
"27",78,"lopatica","shovel",1,15
"27",97,"grašak","peas",1,31
"27",150,"špinat","spinach",0,15
"27",166,"kaput","coat",1,18
"27",218,"četka","brush (object)",1,21
"27",264,"garaža","garage",0,22
"27",268,"kauč","couch",1,42
"27",301,"lopata","shovel",1,15
"28",45,"sova","owl",0,27
"28",47,"tigar","tiger",1,37
"28",150,"špinat","spinach",0,15
"28",264,"garaža","garage",1,22
"29",45,"sova","owl",1,27
"29",150,"špinat","spinach",0,15
"30",150,"špinat","spinach",1,15
