"month","item","definition","uni_lemma","learned","value"
16,13,"alligator","alligator",0,54
16,15,"ant","ant",0,29
16,16,"bear","bear",0,58
16,21,"butterfly","butterfly",0,46
16,22,"cat","cat",0,34
16,23,"chicken (animal)","chicken",0,53
16,24,"cow","cow",0,54
16,25,"deer","deer",0,53
16,26,"dog","dog",1,35
16,27,"donkey","donkey",0,44
16,28,"duck","duck",0,42
16,29,"elephant","elephant",0,47
16,31,"frog","frog",0,41
16,32,"giraffe","giraffe",0,48
16,33,"goose","goose",0,54
16,35,"horse","horse",0,53
16,37,"lamb","lamb",0,54
16,38,"lion","lion",0,44
16,40,"moose","moose",0,50
16,41,"mouse","mouse",0,48
16,42,"owl","owl",0,36
16,43,"penguin","penguin",0,50
16,44,"pig","pig",0,46
16,45,"pony","pony",0,52
16,47,"rooster","rooster",0,51
16,48,"sheep","sheep",0,43
16,49,"squirrel","squirrel",0,56
16,51,"tiger","tiger",0,48
16,52,"turkey","turkey",0,51
16,53,"turtle","turtle",0,60
16,55,"zebra","zebra",0,43
16,56,"airplane","airplane",0,50
16,58,"boat","boat",0,40
16,59,"bus","bus",0,38
16,60,"car","car",0,36
16,62,"helicopter","helicopter",0,29
16,63,"motorcycle","motorcycle",0,24
16,64,"sled","sled",0,59
16,66,"tractor","tractor",0,56
16,67,"train","train",0,30
16,68,"tricycle","tricycle",0,51
16,69,"truck","truck",0,28
16,70,"ball","ball",1,41
16,71,"balloon","balloon",0,65
16,74,"book","book",1,2
16,77,"crayon","crayon",0,29
16,78,"doll","doll",0,13
16,81,"pen","pen",0,61
16,82,"pencil","pencil",0,37
16,87,"toy (object)","toy",0,9
16,88,"apple","apple",0,35
16,90,"banana","banana",1,57
16,91,"beans","beans",0,49
16,92,"bread","bread",0,42
16,94,"cake","cake",0,20
16,99,"cheese","cheese",0,47
16,105,"corn","corn",0,27
16,131,"peas","peas",0,53
16,133,"pickle","pickle",0,37
16,138,"potato","potato",0,30
16,141,"pumpkin","pumpkin",0,41
16,142,"raisin","raisin",0,48
16,149,"strawberry","strawberry",0,44
16,157,"belt","belt",0,24
16,159,"boots","boots",0,42
16,161,"coat","coat",0,35
16,163,"dress (object)","dress",0,33
16,164,"gloves","gloves",0,13
16,166,"jacket","jacket",0,28
16,167,"jeans","jeans",0,31
16,168,"mittens","mittens",0,15
16,169,"necklace","necklace",0,18
16,170,"pajamas","pajamas",0,23
16,171,"pants","pants",0,52
16,173,"shirt","shirt",0,28
16,180,"sweater","sweater",0,26
16,211,"basket","basket",0,23
16,213,"bottle","bottle",0,29
16,214,"bowl","bowl",0,46
16,215,"box","box",0,59
16,216,"broom","broom",0,41
16,217,"brush","brush",0,35
