"age","item","definition","uni_lemma","learned","value"
"16",116,"Kola","soda",0,1
"16",117,"Köfte","meatball",0,0
"16",118,"Kurabiye","cookie",0,6
"16",119,"Limon","lemon",0,2
"16",121,"Makarna","pasta",0,1
"16",123,"Meyve","fruit",0,8
"16",125,"Muhallebi","pudding",0,1
"16",126,"Muz","banana",0,3
"16",129,"Pasta","cake",0,12
"16",130,"Patates","potato",0,3
"16",131,"Peynir","cheese",0,3
"16",132,"Pilav","rice",0,0
"16",135,"Portakal","orange (food)",0,5
"16",136,"Reçel","jam",0,2
"16",143,"Su","water (beverage)",1,24
"16",145,"Süt","milk",0,7
"16",146,"Şeker","candy",0,3
"16",148,"Tost","toast",0,3
"16",151,"Yemek","food",0,31
"16",152,"Yoğurt","yogurt",0,1
"16",153,"Yumurta","egg",0,0
"16",154,"Zeytin","olive",0,0
"16",155,"Ayakkabı/Pabuç","shoe",0,3
"16",156,"Bez (çocuk bezi)","diaper",0,0
"16",157,"Bilezik","bracelet",0,0
"16",160,"Ceket","jacket",0,2
"16",163,"Çorap","sock",0,1
"16",165,"Elbise","dress (object)",0,3
"16",168,"Etek","skirt",0,2
"16",171,"Gözlük","glasses",0,4
"16",172,"Kazak","sweater",0,2
"16",174,"Küpe","earrings",0,0
"16",177,"Palto","coat",0,4
"16",178,"Pantolon","pants",0,3
"16",179,"Pijama","pajamas",0,0
"16",180,"Şapka","hat",0,3
"16",182,"Taç","headband",0,0
"16",183,"Tayt","tights",0,0
"16",185,"Tişört","t-shirt",0,0
"16",187,"Ağız","mouth",0,5
"16",188,"Ayak","foot",0,5
"16",189,"Bacak","leg",0,6
"16",190,"Baş/Kafa","head",0,8
"16",194,"Burun","nose",0,4
"16",196,"Dil","tongue",0,2
"16",197,"Diş","tooth",0,0
"16",198,"Diz","knee",0,1
"16",199,"El","hand",0,3
"16",200,"Göbek","tummy",0,0
"16",201,"Göz","eye",0,2
"16",206,"Kulak","ear",0,2
"16",207,"Parmak","finger",0,1
"16",208,"Popo","butt",0,1
"16",209,"Saç","hair",0,4
"16",212,"Yanak","cheek",0,1
"16",214,"Anahtar","keys",0,0
"16",215,"Ayna","mirror",0,2
"16",217,"Bardak","glasses",0,4
"16",218,"Battaniye","blanket",0,1
"16",220,"Biberon","bottle",0,1
"16",221,"Çanta","purse",0,0
"16",222,"Çatal","fork",0,2
"16",224,"Çekiç","hammer",0,0
"16",226,"Emzik","pacifier",0,0
"16",228,"İlaç","medicine",0,1
"16",229,"Kağıt","paper",0,4
"16",230,"Kaşık","spoon",0,3
"16",232,"Lamba/Işık","lamp",0,1
"16",237,"Radyo","radio",0,1
"16",238,"Resim","picture",0,1
"16",239,"Saat","clock",0,0
"16",240,"Sabun","soap",0,1
"16",241,"Süpürge","vacuum",0,1
"16",243,"Tabak","plate",0,0
"16",244,"Tarak","comb (object)",0,2
"16",245,"Telefon","telephone",0,0
"16",247,"Balkon","porch",0,1
"16",248,"Banyo (object)","bathroom",0,1
"16",249,"Bilgisayar","computer",0,2
"16",250,"Buzdolabı","refrigerator",0,0
"16",251,"Dolap","cupboard",0,0
"16",253,"Fırın","oven",0,2
"16",256,"Kapı","door",0,7
"16",258,"Lazımlık/Oturak","potty",0,0
"16",259,"Masa","table",0,3
"16",260,"Merdiven","stairs",0,0
"16",261,"Mutfak","kitchen",0,1
"16",263,"Pencere","window",0,2
"16",264,"Oda","room",0,6
"16",266,"Sandalye/İskemle","chair",0,5
"16",269,"Tuvalet","potty",0,0
"16",270,"Yatak","bed",0,5
"16",271,"Yastık","pillow",0,2
"16",272,"Zil","bell",0,1
"16",274,"Ay/Aydede","moon",0,1
"16",275,"Ağaç","tree",0,14
"16",276,"Ateş","fire",0,1
"16",277,"Bahçe","garden",0,1
"16",280,"Çamur","mud",0,0
"16",281,"Çiçek","flower",0,4
"16",286,"Duvar","wall",0,3
"16",291,"Güneş","sun",0,8
"16",293,"Kaydırak","slide (object)",0,1
"16",296,"Köprü","bridge",0,0
"16",297,"Kum","sand",0,4
"16",300,"Salıncak","swing (object)",0,2
"16",301,"Sokak","street",0,3
"16",302,"Taş","rock (object)",0,1
"16",304,"Toprak","soil",0,0
"16",305,"Toz","dust",0,1
"16",307,"Yağmur","rain",0,3
"16",309,"Yaprak","leaf",0,1
"16",310,"Yol","road",0,4
"18",14,"Arı","bee",0,1
"18",16,"At (animal)","horse",0,2
"18",17,"Ayı","bear",0,1
"18",18,"Balık (animal)","fish (animal)",0,4
"18",20,"Böcek","bug",0,1
"18",23,"Eşek","donkey",0,1
"18",29,"İnek","cow",0,3
"18",35,"Kedi","cat",0,4
"18",37,"Köpek","dog",0,5
"18",38,"Kurbağa","frog",0,0
"18",39,"Kuş","bird",1,5
"18",42,"Maymun","monkey",0,3
"18",43,"Ördek","duck",0,0
"18",48,"Tavşan","bunny",0,0
"18",49,"Tavuk","chicken (animal)",0,5
"18",54,"Kuzu","lamb",0,0
"18",55,"Ambulans","ambulance",0,0
"18",56,"Araba","car",1,14
"18",57,"Bisiklet","bicycle",0,1
"18",58,"Gemi/Vapur","boat",0,3
"18",59,"Helikopter","helicopter",0,1
"18",61,"Kamyon","truck",0,4
"18",63,"Motosiklet","motorcycle",0,1
"18",64,"Otobüs","bus",0,3
"18",65,"Traktör","tractor",0,0
"18",66,"Tren","train",0,3
"18",67,"Uçak","airplane",0,1
"18",69,"Balon","balloon",0,0
"18",72,"Boya (object)","crayon",0,0
"18",77,"Kitap","book",0,2
"18",78,"Kova","bucket",0,0
"18",83,"Oyuncak","toy (object)",0,3
"18",85,"Robot","robot",0,0
"18",87,"Tüfek","gun",0,0
"18",89,"Armut","pear",0,1
"18",91,"Bal","honey",0,3
"18",92,"Balık (food)","fish (food)",0,4
"18",93,"Bisküvi","cracker",0,2
"18",94,"Börek","pastry",0,0
"18",96,"Çay","tea",0,1
"18",97,"Çikolata","chocolate",0,10
"18",99,"Çorba","soup",0,5
"18",101,"Domates","tomato",0,3
"18",102,"Dondurma","ice cream",0,7
"18",103,"Ekmek","bread",0,5
"18",104,"Elma","apple",0,9
"18",105,"Et","meat",0,4
"18",107,"Fıstık","peanut",0,0
"18",113,"Kek","cake",0,12
"18",116,"Kola","soda",0,1
"18",117,"Köfte","meatball",0,0
"18",118,"Kurabiye","cookie",0,6
"18",119,"Limon","lemon",0,2
"18",121,"Makarna","pasta",0,1
"18",123,"Meyve","fruit",0,8
"18",125,"Muhallebi","pudding",0,1
"18",126,"Muz","banana",0,3
"18",129,"Pasta","cake",0,12
"18",130,"Patates","potato",0,3
"18",131,"Peynir","cheese",0,3
"18",132,"Pilav","rice",0,0
"18",135,"Portakal","orange (food)",0,5
"18",136,"Reçel","jam",0,2
"18",145,"Süt","milk",0,7
"18",146,"Şeker","candy",0,3
"18",148,"Tost","toast",0,3
"18",151,"Yemek","food",0,31
"18",152,"Yoğurt","yogurt",0,1
"18",153,"Yumurta","egg",0,0
"18",154,"Zeytin","olive",0,0
"18",155,"Ayakkabı/Pabuç","shoe",0,3
"18",156,"Bez (çocuk bezi)","diaper",0,0
"18",157,"Bilezik","bracelet",0,0
"18",160,"Ceket","jacket",0,2
"18",163,"Çorap","sock",0,1
"18",165,"Elbise","dress (object)",0,3
"18",168,"Etek","skirt",0,2
"18",171,"Gözlük","glasses",0,4
"18",172,"Kazak","sweater",0,2
"18",174,"Küpe","earrings",0,0
"18",177,"Palto","coat",0,4
"18",178,"Pantolon","pants",0,3
"18",179,"Pijama","pajamas",0,0
"18",180,"Şapka","hat",0,3
"18",182,"Taç","headband",0,0
"18",183,"Tayt","tights",0,0
"18",185,"Tişört","t-shirt",0,0
"18",187,"Ağız","mouth",0,5
"18",188,"Ayak","foot",0,5
"18",189,"Bacak","leg",0,6
"18",190,"Baş/Kafa","head",0,8
"18",194,"Burun","nose",0,4
"18",196,"Dil","tongue",0,2
"18",197,"Diş","tooth",0,0
"18",198,"Diz","knee",0,1
"18",199,"El","hand",0,3
"18",200,"Göbek","tummy",0,0
"18",201,"Göz","eye",0,2
"18",206,"Kulak","ear",0,2
"18",207,"Parmak","finger",0,1
"18",208,"Popo","butt",0,1
"18",209,"Saç","hair",0,4
"18",212,"Yanak","cheek",0,1
"18",214,"Anahtar","keys",0,0
"18",215,"Ayna","mirror",0,2
"18",217,"Bardak","glasses",0,4
"18",218,"Battaniye","blanket",0,1
"18",220,"Biberon","bottle",0,1
"18",221,"Çanta","purse",0,0
"18",222,"Çatal","fork",0,2
"18",224,"Çekiç","hammer",0,0
"18",226,"Emzik","pacifier",0,0
"18",228,"İlaç","medicine",0,1
"18",229,"Kağıt","paper",0,4
"18",230,"Kaşık","spoon",0,3
"18",232,"Lamba/Işık","lamp",0,1
"18",237,"Radyo","radio",0,1
"18",238,"Resim","picture",0,1
"18",239,"Saat","clock",0,0
"18",240,"Sabun","soap",0,1
"18",241,"Süpürge","vacuum",0,1
"18",243,"Tabak","plate",0,0
"18",244,"Tarak","comb (object)",0,2
"18",245,"Telefon","telephone",0,0
"18",247,"Balkon","porch",0,1
"18",248,"Banyo (object)","bathroom",0,1
"18",249,"Bilgisayar","computer",0,2
"18",250,"Buzdolabı","refrigerator",0,0
"18",251,"Dolap","cupboard",0,0
"18",253,"Fırın","oven",0,2
"18",256,"Kapı","door",0,7
"18",258,"Lazımlık/Oturak","potty",0,0
"18",259,"Masa","table",0,3
"18",260,"Merdiven","stairs",0,0
"18",261,"Mutfak","kitchen",0,1
"18",263,"Pencere","window",0,2
"18",264,"Oda","room",0,6
"18",266,"Sandalye/İskemle","chair",0,5
"18",269,"Tuvalet","potty",0,0
"18",270,"Yatak","bed",0,5
"18",271,"Yastık","pillow",0,2
"18",272,"Zil","bell",0,1
"18",274,"Ay/Aydede","moon",0,1
"18",275,"Ağaç","tree",0,14
"18",276,"Ateş","fire",0,1
"18",277,"Bahçe","garden",0,1
"18",280,"Çamur","mud",0,0
"18",281,"Çiçek","flower",0,4
"18",286,"Duvar","wall",0,3
"18",291,"Güneş","sun",0,8
"18",293,"Kaydırak","slide (object)",0,1
"18",296,"Köprü","bridge",0,0
