"age","item","definition","uni_lemma","learned","value"
"18",296,"ascensore","elevator",0,1
"18",300,"cielo","sky",0,5
"18",302,"fiore","flower",0,4
"18",306,"garage","garage",0,0
"18",307,"luna","moon",0,4
"18",309,"neve","snow",0,4
"18",310,"nuvola","cloud",0,2
"18",311,"pioggia","rain",0,6
"18",314,"prato","lawn",0,0
"18",315,"sasso","stone",0,0
"18",316,"scivolo","slide (object)",0,1
"18",317,"sole","sun",0,9
"18",318,"stella","star",0,3
"18",319,"strada","street",0,2
"18",320,"terra","earth",0,0
"18",324,"vento","wind",0,2
"19",1,"organo genitale femminile","vagina",0,0
"19",2,"orecchio","ear",0,3
"19",4,"occhio","eye",0,4
"19",5,"naso","nose",0,7
"19",7,"lingua","tongue",0,1
"19",12,"gambe","leg",0,6
"19",13,"faccia","face",0,8
"19",14,"dito","finger",0,2
"19",15,"denti","tooth",0,0
"19",17,"capelli","hair",0,5
"19",18,"braccio","arm",0,3
"19",19,"bocca","mouth",1,3
"19",20,"vestito","dress (object)",0,5
"19",23,"sciarpa","scarf",0,1
"19",25,"pigiama","pajamas",0,0
"19",27,"pantaloni","pants",0,4
"19",28,"pannolino","diaper",0,0
"19",29,"occhiali","glasses",0,1
"19",31,"maglione","sweater",0,3
"19",33,"guanti","gloves",0,0
"19",35,"gonna","skirt",0,2
"19",36,"giacca","jacket",0,3
"19",37,"collana","necklace",0,0
"19",39,"cappotto","coat",0,5
"19",40,"cappello","hat",0,7
"19",43,"calze","sock",0,1
"19",45,"bottone","button",0,1
"19",49,"zucchero","sugar",0,4
"19",50,"yogurt","yogurt",0,1
"19",54,"uovo","egg",0,3
"19",56,"torta","cake",0,3
"19",59,"sugo","sauce",0,1
"19",64,"riso","rice",0,0
"19",66,"polpette","meatball",0,0
"19",67,"pollo","chicken (food)",0,9
"19",69,"piselli","peas",0,1
"19",70,"pesca","peach",0,2
"19",71,"pera","pear",0,2
"19",72,"patatine","chips",0,0
"19",73,"patate","potato",0,4
"19",74,"pasta","pasta",0,0
"19",82,"miele","honey",0,2
"19",84,"mela","apple",0,6
"19",92,"gelato","ice cream",0,4
"19",94,"formaggio","cheese",0,5
"19",98,"cracker","cracker",0,1
"19",101,"cioccolata","chocolate",0,7
"19",103,"carote","carrots",0,1
"19",104,"carne","meat",0,5
"19",105,"caramella","candy",0,4
"19",112,"banana","banana",0,2
"19",114,"arancia","orange (food)",0,4
"19",116,"trottola","top",0,11
"19",121,"secchiello","bucket",0,0
"19",123,"pistola","gun",0,4
"19",126,"paletta","spade",0,0
"19",127,"giocattolo","toy (object)",0,4
"19",128,"favola/storia","book",0,6
"19",129,"cubi","block",0,1
"19",133,"bambola","doll",0,1
"19",134,"treno","train",0,3
"19",135,"trattore","tractor",0,0
"19",137,"passeggino","stroller",0,0
"19",138,"motocicletta","motorcycle",0,1
"19",139,"jeep","jeep",0,0
"19",140,"gru","crane",0,0
"19",142,"camion","truck",0,5
"19",143,"bicicletta","bicycle",0,1
"19",144,"barca","boat",0,4
"19",145,"automobile","car",0,15
"19",146,"autobus","bus",0,3
"19",147,"aereo","airplane",0,1
"19",149,"zanzara","mosquito",0,1
"19",150,"uccellino","bird",0,14
"19",151,"topo","mouse",0,4
"19",152,"tigre","tiger",0,3
"19",153,"tartaruga","turtle",0,0
"19",156,"scimmia","monkey",0,3
"19",157,"rana","frog",0,0
"19",158,"pulcino","chick",0,1
"19",159,"pinguino","penguin",0,0
"19",160,"pesciolino","fish (animal)",0,3
"19",161,"pecora","sheep",0,2
"19",162,"papera","duck",0,2
"19",163,"orso","bear",0,4
"19",164,"oca","goose",0,2
"19",165,"mucca","cow",0,6
"19",166,"mosca","fly (animal)",0,7
"19",167,"maiale","pig",0,2
"19",168,"lupo","wolf",0,1
"19",169,"leone","lion",0,3
"19",172,"giraffa","giraffe",0,1
"19",173,"gatto","cat",0,10
"19",174,"gallo","rooster",0,2
"19",175,"gallina","hen",0,5
"19",176,"formica","ant",0,0
"19",178,"farfalla","butterfly",0,0
"19",179,"elefante","elephant",0,1
"19",181,"coniglio","bunny",0,1
