"age","item","definition","uni_lemma","learned","value"
"19",258,"ur","watch (object)",0,0
"19",260,"pung","purse",0,0
"19",262,"kasse","box",0,0
"19",263,"radio","radio",0,0
"19",266,"stue","living room",0,0
"19",267,"badekar","bathtub",0,0
"19",268,"køkken","kitchen",0,0
"19",270,"badeværelse","bathroom",0,0
"19",271,"køleskab","refrigerator",0,0
"19",273,"bord","table",0,1
"19",274,"ovn","oven",0,0
"19",275,"trapper","stairs",0,0
"19",277,"potte","potty",0,0
"19",278,"tv/fjernsyn","tv",0,0
"19",279,"dør","door",0,1
"19",280,"seng","bed",0,0
"19",282,"garage","garage",0,0
"19",284,"vask","sink",0,0
"19",286,"skuffe","drawer",0,0
"19",288,"høj stol","high chair",0,0
"19",289,"sofa","couch",0,0
"19",290,"vindue","window",0,0
"19",291,"komfur","stove",0,0
"19",292,"soveværelse","bedroom",0,0
"19",293,"vugge","crib",0,0
"19",294,"kravlegård","play pen",0,0
"19",295,"stol","chair",0,1
"19",298,"måne","moon",0,1
"19",299,"sol","sun",0,1
"19",300,"blomst","flower",0,0
"19",302,"sten","rock (object)",0,0
"19",304,"græsslåmaskine","lawn mower",0,0
"19",307,"regn","rain",0,0
"19",308,"stjerne","star",0,0
"19",315,"gynge (object)","swing (object)",0,0
"19",316,"skovl","shovel",0,0
"19",317,"træ","tree",0,0
"19",320,"vand (not beverage)","water (not beverage)",0,6
"19",321,"himmel","sky",0,0
"19",324,"kælk","sled",0,1
"19",325,"sne","snow",0,1
"20",13,"abe","monkey",0,0
"20",14,"gås","goose",0,0
"20",15,"løve","lion",0,0
"20",16,"and","duck",0,4
"20",18,"mus","mouse",0,1
"20",19,"bamse","teddybear",1,0
"20",20,"hest","horse",0,0
"20",22,"bi","bee",0,1
"20",25,"bjørn","bear",0,0
"20",26,"hvalp","puppy",0,0
"20",27,"pingvin","penguin",0,0
"20",28,"dyr","animal",0,1
"20",29,"hund","dog",1,2
"20",31,"egern","squirrel",0,0
"20",33,"skildpadde","turtle",0,0
"20",34,"elefant","elephant",0,0
"20",36,"sommerfugl","butterfly",0,0
"20",37,"fisk (animal)","fish (animal)",0,4
"20",38,"kanin","bunny",0,0
"20",39,"tiger","tiger",0,0
"20",40,"flue","fly (animal)",0,0
"20",41,"kat","cat",0,0
"20",42,"ugle","owl",0,0
"20",43,"frø","frog",0,0
"20",44,"killing","kitty",0,4
