"age","item","definition","uni_lemma","learned","value"
"17",218,"bucket","bucket",0,870
"17",221,"clock","clock",0,1049
"17",223,"cup","cup",0,1326
"17",224,"dish","dish",0,906
"17",225,"fork","fork",0,1310
"17",229,"hammer","hammer",0,1215
"17",230,"jar","jar",0,1043
"17",232,"knife","knife",0,1132
"17",233,"lamp","lamp",0,1182
"17",239,"napkin","napkin",0,867
"17",243,"pillow","pillow",0,875
"17",245,"plate","plate",0,1518
"17",247,"radio","radio",0,974
"17",248,"scissors","scissors",0,1019
"17",250,"spoon","spoon",0,1187
"17",252,"telephone","telephone",0,1146
"17",263,"bathtub","bathtub",0,829
"17",264,"bed","bed",0,1083
"17",265,"bedroom","bedroom",0,1160
"17",267,"chair","chair",0,1193
"17",268,"closet","closet",0,1154
"17",269,"couch","couch",0,1169
"17",271,"door","door",0,1217
"17",274,"garage","garage",0,809
"17",278,"oven","oven",0,946
"17",286,"sink","sink",0,1039
"17",289,"stove","stove",0,940
"17",290,"table","table",0,1060
"17",300,"hose","hose",0,1098
"17",309,"shovel","shovel",0,1134
"17",317,"stick","stick",0,926
"18",13,"alligator","alligator",0,1138
"18",15,"ant","ant",0,843
"18",16,"bear","bear",1,1183
"18",21,"butterfly","butterfly",0,829
"18",22,"cat","cat",1,1268
"18",24,"cow","cow",0,969
"18",25,"deer","deer",0,1161
"18",27,"donkey","donkey",0,975
"18",29,"elephant","elephant",0,1264
"18",31,"frog","frog",0,833
"18",32,"giraffe","giraffe",0,1047
"18",33,"goose","goose",0,1112
"18",35,"horse","horse",0,1042
"18",37,"lamb","lamb",0,817
"18",38,"lion","lion",0,995
"18",40,"moose","moose",0,1151
"18",41,"mouse","mouse",0,1007
"18",42,"owl","owl",0,942
"18",43,"penguin","penguin",0,1021
"18",44,"pig","pig",0,1304
"18",45,"pony","pony",0,1355
"18",47,"rooster","rooster",0,1152
"18",48,"sheep","sheep",0,801
"18",49,"squirrel","squirrel",0,1046
"18",51,"tiger","tiger",0,1330
"18",52,"turkey","turkey",0,817
"18",53,"turtle","turtle",0,981
"18",55,"zebra","zebra",0,1005
"18",56,"airplane","airplane",0,1001
"18",58,"boat","boat",0,926
"18",59,"bus","bus",0,1336
"18",60,"car","car",1,1265
"18",62,"helicopter","helicopter",0,839
"18",63,"motorcycle","motorcycle",0,855
"18",64,"sled","sled",0,787
"18",66,"tractor","tractor",0,999
"18",67,"train","train",0,1031
"18",68,"tricycle","tricycle",0,1215
"18",69,"truck","truck",1,1132
"18",71,"balloon","balloon",1,882
"18",77,"crayon","crayon",0,665
"18",78,"doll","doll",0,758
"18",81,"pen","pen",0,1383
"18",82,"pencil","pencil",0,1241
"18",88,"apple","apple",1,944
"18",91,"beans","beans",0,740
"18",92,"bread","bread",0,665
"18",105,"corn","corn",0,1081
"18",131,"peas","peas",0,712
"18",133,"pickle","pickle",0,736
"18",138,"potato","potato",0,873
"18",141,"pumpkin","pumpkin",0,805
"18",142,"raisin","raisin",0,845
"18",149,"strawberry","strawberry",0,734
"18",157,"belt","belt",0,1144
"18",159,"boots","boots",0,1259
"18",161,"coat","coat",0,1639
"18",164,"gloves","gloves",0,962
"18",166,"jacket","jacket",0,1150
"18",167,"jeans","jeans",0,1063
"18",168,"mittens","mittens",0,867
"18",169,"necklace","necklace",0,1376
"18",170,"pajamas","pajamas",0,1079
"18",171,"pants","pants",0,1633
"18",173,"shirt","shirt",0,1364
"18",180,"sweater","sweater",0,857
"18",211,"basket","basket",0,833
"18",213,"bottle","bottle",0,1043
"18",214,"bowl","bowl",0,914
"18",215,"box","box",0,1510
"18",216,"broom","broom",0,1096
"18",218,"bucket","bucket",0,870
"18",221,"clock","clock",0,1049
"18",223,"cup","cup",0,1326
"18",224,"dish","dish",0,906
"18",225,"fork","fork",0,1310
"18",229,"hammer","hammer",0,1215
"18",230,"jar","jar",0,1043
"18",232,"knife","knife",0,1132
"18",233,"lamp","lamp",0,1182
"18",239,"napkin","napkin",0,867
"18",243,"pillow","pillow",0,875
"18",245,"plate","plate",0,1518
"18",247,"radio","radio",0,974
"18",248,"scissors","scissors",0,1019
"18",250,"spoon","spoon",0,1187
"18",252,"telephone","telephone",0,1146
"18",263,"bathtub","bathtub",0,829
"18",264,"bed","bed",0,1083
"18",265,"bedroom","bedroom",0,1160
"18",267,"chair","chair",0,1193
"18",268,"closet","closet",0,1154
"18",269,"couch","couch",0,1169
"18",271,"door","door",0,1217
"18",274,"garage","garage",0,809
"18",278,"oven","oven",0,946
"18",286,"sink","sink",0,1039
"18",289,"stove","stove",0,940
"18",290,"table","table",0,1060
"18",300,"hose","hose",0,1098
"18",309,"shovel","shovel",0,1134
"18",317,"stick","stick",0,926
"19",13,"alligator","alligator",0,1138
"19",15,"ant","ant",0,843
"19",21,"butterfly","butterfly",0,829
"19",24,"cow","cow",1,969
"19",25,"deer","deer",0,1161
"19",27,"donkey","donkey",0,975
"19",29,"elephant","elephant",0,1264
"19",31,"frog","frog",0,833
"19",32,"giraffe","giraffe",0,1047
"19",33,"goose","goose",0,1112
"19",35,"horse","horse",0,1042
"19",37,"lamb","lamb",0,817
"19",38,"lion","lion",0,995
"19",40,"moose","moose",0,1151
"19",41,"mouse","mouse",0,1007
"19",42,"owl","owl",0,942
"19",43,"penguin","penguin",0,1021
"19",44,"pig","pig",0,1304
"19",45,"pony","pony",0,1355
"19",47,"rooster","rooster",0,1152
"19",48,"sheep","sheep",0,801
"19",49,"squirrel","squirrel",0,1046
"19",51,"tiger","tiger",0,1330
"19",52,"turkey","turkey",0,817
"19",53,"turtle","turtle",0,981
"19",55,"zebra","zebra",0,1005
"19",56,"airplane","airplane",0,1001
"19",58,"boat","boat",0,926
"19",59,"bus","bus",0,1336
"19",62,"helicopter","helicopter",0,839
"19",63,"motorcycle","motorcycle",0,855
"19",64,"sled","sled",0,787
"19",66,"tractor","tractor",0,999
"19",67,"train","train",0,1031
"19",68,"tricycle","tricycle",0,1215
"19",77,"crayon","crayon",0,665
"19",78,"doll","doll",0,758
"19",81,"pen","pen",0,1383
"19",82,"pencil","pencil",0,1241
"19",91,"beans","beans",0,740
"19",92,"bread","bread",0,665
"19",105,"corn","corn",0,1081
"19",131,"peas","peas",0,712
"19",133,"pickle","pickle",0,736
"19",138,"potato","potato",0,873
"19",141,"pumpkin","pumpkin",0,805
"19",142,"raisin","raisin",0,845
"19",149,"strawberry","strawberry",0,734
"19",157,"belt","belt",0,1144
"19",159,"boots","boots",0,1259
"19",161,"coat","coat",0,1639
"19",164,"gloves","gloves",0,962
"19",166,"jacket","jacket",0,1150
"19",167,"jeans","jeans",0,1063
"19",168,"mittens","mittens",0,867
"19",169,"necklace","necklace",0,1376
"19",170,"pajamas","pajamas",0,1079
"19",171,"pants","pants",0,1633
"19",173,"shirt","shirt",0,1364
"19",180,"sweater","sweater",0,857
"19",211,"basket","basket",0,833
"19",213,"bottle","bottle",1,1043
"19",214,"bowl","bowl",0,914
"19",215,"box","box",0,1510
"19",216,"broom","broom",0,1096
"19",218,"bucket","bucket",0,870
"19",221,"clock","clock",0,1049
"19",223,"cup","cup",1,1326
"19",224,"dish","dish",0,906
"19",225,"fork","fork",0,1310
"19",229,"hammer","hammer",0,1215
"19",230,"jar","jar",0,1043
"19",232,"knife","knife",0,1132
"19",233,"lamp","lamp",0,1182
"19",239,"napkin","napkin",0,867
"19",243,"pillow","pillow",0,875
"19",245,"plate","plate",0,1518
"19",247,"radio","radio",0,974
"19",248,"scissors","scissors",0,1019
"19",250,"spoon","spoon",1,1187
"19",252,"telephone","telephone",0,1146
"19",263,"bathtub","bathtub",0,829
"19",264,"bed","bed",0,1083
"19",265,"bedroom","bedroom",0,1160
"19",267,"chair","chair",0,1193
"19",268,"closet","closet",0,1154
"19",269,"couch","couch",0,1169
"19",271,"door","door",0,1217
"19",274,"garage","garage",0,809
"19",278,"oven","oven",0,946
"19",286,"sink","sink",0,1039
"19",289,"stove","stove",0,940
"19",290,"table","table",0,1060
"19",300,"hose","hose",0,1098
"19",309,"shovel","shovel",0,1134
"19",317,"stick","stick",0,926
"20",13,"alligator","alligator",0,1138
"20",15,"ant","ant",0,843
"20",21,"butterfly","butterfly",0,829
"20",25,"deer","deer",0,1161
"20",27,"donkey","donkey",0,975
"20",29,"elephant","elephant",0,1264
"20",31,"frog","frog",0,833
"20",32,"giraffe","giraffe",0,1047
"20",33,"goose","goose",0,1112
"20",35,"horse","horse",0,1042
"20",37,"lamb","lamb",0,817
"20",38,"lion","lion",0,995
"20",40,"moose","moose",0,1151
"20",41,"mouse","mouse",0,1007
"20",42,"owl","owl",0,942
"20",43,"penguin","penguin",0,1021
"20",44,"pig","pig",0,1304
"20",45,"pony","pony",0,1355
"20",47,"rooster","rooster",0,1152
"20",48,"sheep","sheep",0,801
"20",49,"squirrel","squirrel",0,1046
"20",51,"tiger","tiger",0,1330
"20",52,"turkey","turkey",0,817
"20",53,"turtle","turtle",0,981
"20",55,"zebra","zebra",0,1005
"20",56,"airplane","airplane",1,1001
"20",58,"boat","boat",1,926
"20",59,"bus","bus",0,1336
"20",62,"helicopter","helicopter",0,839
"20",63,"motorcycle","motorcycle",0,855
"20",64,"sled","sled",0,787
"20",66,"tractor","tractor",0,999
"20",67,"train","train",0,1031
"20",68,"tricycle","tricycle",0,1215
"20",77,"crayon","crayon",0,665
"20",78,"doll","doll",0,758
"20",81,"pen","pen",0,1383
"20",82,"pencil","pencil",0,1241
"20",91,"beans","beans",0,740
"20",92,"bread","bread",0,665
"20",105,"corn","corn",0,1081
"20",131,"peas","peas",0,712
"20",133,"pickle","pickle",0,736
"20",138,"potato","potato",0,873
"20",141,"pumpkin","pumpkin",0,805
"20",142,"raisin","raisin",0,845
"20",149,"strawberry","strawberry",0,734
"20",157,"belt","belt",0,1144
"20",159,"boots","boots",0,1259
"20",161,"coat","coat",0,1639
"20",164,"gloves","gloves",0,962
"20",166,"jacket","jacket",0,1150
"20",167,"jeans","jeans",0,1063
"20",168,"mittens","mittens",0,867
"20",169,"necklace","necklace",0,1376
"20",170,"pajamas","pajamas",0,1079
"20",171,"pants","pants",0,1633
"20",173,"shirt","shirt",0,1364
"20",180,"sweater","sweater",0,857
"20",211,"basket","basket",0,833
"20",214,"bowl","bowl",0,914
"20",215,"box","box",0,1510
"20",216,"broom","broom",0,1096
"20",218,"bucket","bucket",0,870
"20",221,"clock","clock",0,1049
"20",224,"dish","dish",0,906
"20",225,"fork","fork",0,1310
"20",229,"hammer","hammer",0,1215
"20",230,"jar","jar",0,1043
"20",232,"knife","knife",0,1132
"20",233,"lamp","lamp",0,1182
"20",239,"napkin","napkin",0,867
"20",243,"pillow","pillow",0,875
"20",245,"plate","plate",0,1518
"20",247,"radio","radio",0,974
"20",248,"scissors","scissors",0,1019
"20",252,"telephone","telephone",0,1146
"20",263,"bathtub","bathtub",0,829
"20",264,"bed","bed",1,1083
"20",265,"bedroom","bedroom",0,1160
"20",267,"chair","chair",0,1193
"20",268,"closet","closet",0,1154
"20",269,"couch","couch",0,1169
"20",271,"door","door",1,1217
"20",274,"garage","garage",0,809
"20",278,"oven","oven",0,946
"20",286,"sink","sink",0,1039
"20",289,"stove","stove",0,940
"20",290,"table","table",0,1060
"20",300,"hose","hose",0,1098
"20",309,"shovel","shovel",0,1134
"20",317,"stick","stick",0,926
"21",13,"alligator","alligator",0,1138
"21",15,"ant","ant",0,843
"21",21,"butterfly","butterfly",0,829
"21",25,"deer","deer",0,1161
"21",27,"donkey","donkey",0,975
"21",29,"elephant","elephant",0,1264
"21",31,"frog","frog",0,833
"21",32,"giraffe","giraffe",0,1047
"21",33,"goose","goose",0,1112
"21",35,"horse","horse",1,1042
"21",37,"lamb","lamb",0,817
"21",38,"lion","lion",0,995
"21",40,"moose","moose",0,1151
"21",41,"mouse","mouse",0,1007
"21",42,"owl","owl",0,942
"21",43,"penguin","penguin",0,1021
"21",44,"pig","pig",0,1304
"21",45,"pony","pony",0,1355
"21",47,"rooster","rooster",0,1152
"21",48,"sheep","sheep",0,801
"21",49,"squirrel","squirrel",0,1046
"21",51,"tiger","tiger",0,1330
"21",52,"turkey","turkey",0,817
"21",53,"turtle","turtle",0,981
"21",55,"zebra","zebra",0,1005
"21",59,"bus","bus",1,1336
"21",62,"helicopter","helicopter",0,839
"21",63,"motorcycle","motorcycle",0,855
"21",64,"sled","sled",0,787
"21",66,"tractor","tractor",0,999
"21",67,"train","train",0,1031
"21",68,"tricycle","tricycle",0,1215
"21",77,"crayon","crayon",0,665
"21",78,"doll","doll",0,758
"21",81,"pen","pen",0,1383
"21",82,"pencil","pencil",0,1241
"21",91,"beans","beans",0,740
"21",92,"bread","bread",0,665
"21",105,"corn","corn",0,1081
"21",131,"peas","peas",0,712
"21",133,"pickle","pickle",0,736
"21",138,"potato","potato",0,873
"21",141,"pumpkin","pumpkin",0,805
"21",142,"raisin","raisin",0,845
"21",149,"strawberry","strawberry",0,734
"21",157,"belt","belt",0,1144
"21",159,"boots","boots",0,1259
"21",161,"coat","coat",0,1639
"21",164,"gloves","gloves",0,962
"21",166,"jacket","jacket",0,1150
"21",167,"jeans","jeans",0,1063
"21",168,"mittens","mittens",0,867
"21",169,"necklace","necklace",0,1376
"21",170,"pajamas","pajamas",0,1079
"21",171,"pants","pants",0,1633
"21",173,"shirt","shirt",0,1364
"21",180,"sweater","sweater",0,857
"21",211,"basket","basket",0,833
"21",214,"bowl","bowl",0,914
"21",215,"box","box",0,1510
"21",216,"broom","broom",0,1096
"21",218,"bucket","bucket",0,870
"21",221,"clock","clock",0,1049
"21",224,"dish","dish",0,906
"21",225,"fork","fork",0,1310
"21",229,"hammer","hammer",0,1215
"21",230,"jar","jar",0,1043
"21",232,"knife","knife",0,1132
"21",233,"lamp","lamp",0,1182
"21",239,"napkin","napkin",0,867
"21",243,"pillow","pillow",0,875
"21",245,"plate","plate",0,1518
"21",247,"radio","radio",0,974
"21",248,"scissors","scissors",0,1019
"21",252,"telephone","telephone",1,1146
"21",263,"bathtub","bathtub",0,829
"21",265,"bedroom","bedroom",0,1160
"21",267,"chair","chair",1,1193
"21",268,"closet","closet",0,1154
"21",269,"couch","couch",0,1169
"21",274,"garage","garage",0,809
"21",278,"oven","oven",0,946
"21",286,"sink","sink",0,1039
"21",289,"stove","stove",0,940
"21",290,"table","table",0,1060
"21",300,"hose","hose",0,1098
"21",309,"shovel","shovel",0,1134
"21",317,"stick","stick",0,926
"22",13,"alligator","alligator",0,1138
"22",15,"ant","ant",0,843
"22",21,"butterfly","butterfly",0,829
"22",25,"deer","deer",0,1161
"22",27,"donkey","donkey",0,975
"22",29,"elephant","elephant",1,1264
"22",31,"frog","frog",1,833
"22",32,"giraffe","giraffe",0,1047
"22",33,"goose","goose",0,1112
"22",37,"lamb","lamb",0,817
"22",38,"lion","lion",0,995
"22",40,"moose","moose",0,1151
"22",41,"mouse","mouse",1,1007
"22",42,"owl","owl",1,942
"22",43,"penguin","penguin",0,1021
"22",44,"pig","pig",1,1304
"22",45,"pony","pony",0,1355
"22",47,"rooster","rooster",0,1152
"22",48,"sheep","sheep",0,801
"22",49,"squirrel","squirrel",0,1046
"22",51,"tiger","tiger",0,1330
"22",52,"turkey","turkey",0,817
"22",53,"turtle","turtle",0,981
"22",55,"zebra","zebra",0,1005
"22",62,"helicopter","helicopter",0,839
"22",63,"motorcycle","motorcycle",0,855
"22",64,"sled","sled",0,787
"22",66,"tractor","tractor",0,999
"22",67,"train","train",1,1031
"22",68,"tricycle","tricycle",0,1215
"22",77,"crayon","crayon",1,665
"22",78,"doll","doll",1,758
"22",81,"pen","pen",0,1383
"22",82,"pencil","pencil",0,1241
"22",91,"beans","beans",0,740
"22",92,"bread","bread",1,665
"22",105,"corn","corn",0,1081
"22",131,"peas","peas",0,712
"22",133,"pickle","pickle",0,736
"22",138,"potato","potato",0,873
"22",141,"pumpkin","pumpkin",0,805
"22",142,"raisin","raisin",0,845
"22",149,"strawberry","strawberry",0,734
"22",157,"belt","belt",0,1144
"22",159,"boots","boots",1,1259
"22",161,"coat","coat",1,1639
"22",164,"gloves","gloves",0,962
"22",166,"jacket","jacket",0,1150
"22",167,"jeans","jeans",0,1063
"22",168,"mittens","mittens",0,867
"22",169,"necklace","necklace",0,1376
"22",170,"pajamas","pajamas",0,1079
"22",171,"pants","pants",1,1633
"22",173,"shirt","shirt",1,1364
"22",180,"sweater","sweater",1,857
"22",211,"basket","basket",0,833
"22",214,"bowl","bowl",0,914
"22",215,"box","box",1,1510
